congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
115,House,1093,2018-09-06,2,386,224,181,0.031,0.046,-0.7140000000000001,0.10300000000000001,-0.27399999999999997,HRES1051,Passed,"Providing for consideration of the bill (H.R. 6691) to amend title 18, United States Code, to clarify the definition of “crime of violence”, and for other purposes, and providing for consideration of motions to suspend the rules",On Ordering the Previous Question,
115,House,1094,2018-09-06,2,387,225,179,-0.222,0.975,-0.83,-1.0270000000000001,-15.600999999999999,HRES1051,Passed,"Providing for consideration of the bill (H.R. 6691) to amend title 18, United States Code, to clarify the definition of “crime of violence”, and for other purposes, and providing for consideration of motions to suspend the rules",On Agreeing to the Resolution,
115,House,1095,2018-09-06,2,388,187,218,-0.054000000000000006,0.9990000000000001,0.34700000000000003,0.28600000000000003,-22.999000000000002,HR6147,Failed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes",On Motion to Instruct Conferees,
115,House,1096,2018-09-06,2,389,176,227,0.295,-0.8370000000000001,0.53,1.016,-19.807000000000002,HR4606,Failed,,On Agreeing to the Amendment,
115,House,1097,2018-09-06,2,390,195,210,0.027999999999999997,0.401,0.5,1.183,-28.142,HR4606,Failed,,On Agreeing to the Amendment,
115,House,1098,2018-09-06,2,391,178,231,0.012,-0.046,0.51,1.216,-11.067,HR4606,Failed,Ensuring Small Scale LNG Certainty and Access Act,On Motion to Recommit with Instructions,
115,House,1099,2018-09-06,2,392,260,146,-0.08199999999999999,-0.187,-0.2,-0.649,-75.852,HR4606,Passed,Ensuring Small Scale LNG Certainty and Access Act,On Passage,
115,House,1100,2018-09-07,2,393,247,152,-0.4,0.917,-0.33799999999999997,-0.401,-64.74600000000001,HR6691,Passed,Community Safety and Security Act,On Passage,
115,House,1101,2018-09-12,2,394,379,3,0.0,0.0,0.0,0.0,0.0,HR5923,Passed,Walnut Grove Land Exchange Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,1102,2018-09-12,2,395,383,2,0.0,0.0,0.0,0.0,0.0,HR3186,Passed,Every Kid Outdoors Act,"On Motion to Suspend the Rules and Pass, as Amended",
115,House,1103,2018-09-12,2,396,378,1,0.0,0.0,0.0,0.0,0.0,HR4689,Passed,To authorize early repayment of obligations to the Bureau of Reclamation within the Northport Irrigation District in the State of Nebraska,On Motion to Suspend the Rules and Pass,
